SAMPLE,Weather,Location,SITE,TEMP,PH,CONDUCTIVITY,DO,Turburdity,Nitrite,NITRATE,TOTAL_COLI,E-Coli,FEACEL,AMONIAUM,BOD,COD,PHOSPHATE,SALINITY,WQI
29-Sep-05,dry & bright,Cadogan Road,10,13.64,7.5,759.5,71.7,,,,540000,300000,,0.53,8,,,,97.81646242
28-Sep-05,dry & bright,St Georges Park Lake,11,14.96,7.65,428.4,44.5,,,,,,,0.18,10,,,,105.5324101
28-Sep-05,dry & bright,Dubbers Lane,12,13.59,7.7,1713.4,67,,,,,,,20.9,<2,,,,106.9779246
28-Sep-05,dry & bright,Eastville Park Lake,13,14.33,7.96,625.3,72.8,,,,,,,0.06,5,,,,88.14104575
28-Sep-05,dry & bright,Lower Grove Road,13a,13.71,7.92,767.8,79.4,,,,,,,0.42,<2,,,,85.73913372
28-Sep-05,dry & bright,Snuff Mills,14,12.85,7.88,762.5,83.5,,,,7200,3800,,0.2,<2,,,,84.32745888
27-Sep-05,showers,Wade Street,14a,14.08,7.63,813.6,70.9,,,,,,,no data,,,,,84.12254058
27-Sep-05,showers,Mina Park ,15,15.24,7.7,581.9,88.6,,,,23000,8400,,0.51,<2,,,,76.60439516
28-Sep-05,dry & bright,Conham Vale,16,15.12,7.72,768.6,75,,,,,,,0.2,<2,,,,83.64602915
28-Sep-05,dry & bright,Eastwood Farm - ditch,16a,11.42,7.03,829.8,6.1,,,,,,,0.42,29,,,,194.6895343
25-Oct-05,overcast,Avonmouth Rhine,1,13.52,8,427.2,23.7,,,,1100,600,,0.13,<2,,,,88.54548176
25-Oct-05,overcast,Trowbridge Road,2,14.19,7.64,737,91,,,,140000,8200,,0.21,<2,,,,78.97439516
25-Oct-05,overcast,Badocks Wood,2a,14.06,7.76,729.1,91.7,,,,80000,8000,,0.07,<2,,,,80.39247522
25-Oct-05,overcast,Coombe Dingle,3,13.75,7.86,673.6,98.4,,,,24000,11000,,0.14,<2,,,,79.36130692
25-Oct-05,overcast,Crow Lane,3a,13.83,7.74,690.8,90.3,,,,30000,9800,,0.14,<2,,,,79.44677261
25-Oct-05,overcast,Sea Mills,3b,13.85,7.78,627.7,84.8,,,,25000,6600,,,,,,,79.49209124
27-Oct-05,bright and dry,Ashton vale,4,13.25,7.9,732.6,81.5,,,,27000,2600,,0.17,<2,,,,84.25873339
27-Oct-05,bright and dry,Hartcliffe Way,5,13.61,7.9,712,84.7,,,,3800,1000,,0.34,<2,,,,83.21847196
27-Oct-05,bright and dry,Hareclive Road,5a,13.66,8.02,721.3,95.7,,,,100000,21000,,0.18,<2,,,,83.25306346
27-Oct-05,bright and dry,Manor Wood,6,13.89,7.84,726.9,89.9,,,,280000,49000,,0.26,<2,,,,81.80353732
27-Oct-05,bright and dry,Malago Vale gasworks,7,13.32,7.6,1134.2,41.6,,,,6400,3000,,0.34,<2,,,,96.321503
27-Oct-05,bright and dry,Lynet Way,8,13.72,7.98,690.2,89.2,,,,19000,3400,,0.22,<2,,,,83.07460758
27-Oct-05,bright and dry,Stockwood Nature Reserve,8a,14.12,7.82,534.7,66.9,,,,9000,1200,,0.31,<2,,,,80.98665823
26-Oct-05,overcast,Allison Road,9,13.06,8,505.8,98.1,,,,16000,13000,,0.06,<2,,,,77.47822686
26-Oct-05,overcast,Cadogan Road,10,14.15,7.58,797.4,78.7,,,,3000000,46000,,0.23,<2,,,,81.6682432
26-Oct-05,overcast,St Georges Park Lake,11,13.21,7.43,426.7,18,,,,600,1000,,3.58,3,,,,76.73362745
26-Oct-05,overcast,Dubbers Lane,12,13.59,7.7,1713.4,67,,,,9200,800,,7.99,<2,,,,106.9779246
26-Oct-05,overcast,Eastville Park Lake,13,12.47,7.65,543.9,64.9,,,,200,200,,0.44,7,,,,91.76721405
26-Oct-05,overcast,Lower Grove Road,13a,14.15,7.8,710.2,89.8,,,,19000,10000,,0.33,<2,,,,80.85279385
26-Oct-05,overcast,Snuff Mills,14,12.86,7.93,680.9,97.9,,,,14000,3600,,0.12,<2,,,,80.62641313
25-Oct-05,overcast,Wade Street,14a,13.88,7.7,631.4,65.7,,,,40000,14000,,,,,,,81.74479549
25-Oct-05,overcast,Mina Park ,15,14.38,7.7,721.2,92.8,,,,300000,41000,,0.36,<2,,,,79.15287555
26-Oct-05,overcast,Conham Vale,16,12.85,7.99,658.2,95.5,,,,7600,4400,,0.14,<2,,,,81.37170725
22-Nov-05,overcast,Avonmouth Rhine,1,2.92,7.59,1185.6,12.8,,,,3400,2200,,9.02,2,,,,93.47980392
22-Nov-05,overcast,Trowbridge Road,2,9.58,8.02,847,75.7,,,,33000,4800,,1.04,3,,,,85.08933824
22-Nov-05,overcast,Badocks Wood,2a,8.36,7.74,940.1,87.4,,,,2800,1000,,0.57,<2,,,,85.81612719
22-Nov-05,overcast,Coombe Dingle,3,6.97,7.73,911.3,94.4,,,,4200,1400,,0.59,3,,,,79.18581699
22-Nov-05,overcast,Crow Lane,3a,5.83,7.76,1047.1,83.5,,,,80000,9400,,0.88,<2,,,,89.29843928
22-Nov-05,overcast,Sea Mills,3b,8.88,6.84,5041.5,6.5,,,,4600,800,,,,,,,183.423619
24-Nov-05,overcast,Ashton vale,4,6.97,8.15,793.9,96.6,,,,10000,800,,0.39,<2,,,,86.6743298
24-Nov-05,overcast,Hartcliffe Way,5,6.43,7.84,764.5,92.7,,,,17000,2400,,0.34,<2,,,,82.20213209
24-Nov-05,overcast,Hareclive Road,5a,8.21,8,668.5,99.1,,,,120000,25000,,0.35,<2,,,,81.13285104
24-Nov-05,overcast,Manor Wood,6,9.39,7.84,711.8,79.2,,,,140000,80000,,0.88,<2,,,,83.30588209
24-Nov-05,overcast,Malago Vale gasworks,7,6.49,7.77,1100.8,73.8,,,,3400,1000,,0.2,2,,,,83.48246732
24-Nov-05,overcast,Lynet Way,8,7.66,7.9,756.3,94.4,,,,220,7400,,0.26,3,,,,77.98320261
24-Nov-05,overcast,Stockwood Nature Reserve,8a,7.21,7.87,468.3,90.7,,,,3800,600,,0.21,<2,,,,76.01131509
23-Nov-05,overcast,Allison Road,9,6.93,8.07,754.7,94.8,,,,16000,3600,,0.17,3,,,,80.32055556
24-Nov-05,overcast,Cadogan Road,10,9.79,7.62,773.1,85.2,,,,320000,16000,,0.26,5,,,,84.57702614
23-Nov-05,overcast,St Georges Park Lake,11,4.6,7.75,431.8,43.3,,,,<200,<200,,4.66,2,,,,72.74884804
23-Nov-05,overcast,Dubbers Lane,12,10.18,7.59,1563.4,48,,,,5200,200,,16.2,6,,,,113.5130065
23-Nov-05,overcast,Eastville Park Lake,13,4.28,7.77,570.5,50,,,,1000,800,,1.12,3,,,,79.4504902
23-Nov-05,overcast,Lower Grove Road,13a,10.51,8.03,639.6,85.8,,,,8800,1200,,0.21,8,,,,100.1682843
23-Nov-05,overcast,Snuff Mills,14,5.6,7.99,790.4,107.2,,,,400,400,,>0.01,<2,,,,82.45104549
23-Nov-05,overcast,Wade Street,14a,4.39,7.89,824.6,101.8,,,,3000,1400,,,,,,,82.75534287
23-Nov-05,overcast,Mina Park ,15,9.26,7.81,1056.4,91.6,,,,11000,3200,,0.88,<2,,,,88.82996705
23-Nov-05,overcast,Conham Vale,16,5.27,7.97,738,108.3,,,,13000,4200,,0.15,<2,,,,80.73955039
13-Dec-05,dry and sunny,Avonmouth Rhine,1,4.4,7.47,852.3,6.2,,,,3200,2800,,0.96,16,,,,145.449951
13-Dec-05,dry and sunny,Trowbridge Road,2,8.96,7.67,891.7,82.4,,,,220000,60000,,0.48,6,,,,92.88640523
13-Dec-05,dry and sunny,Badocks Wood,2a,8.59,7.61,818.8,93.1,,,,4200,2600,,0.17,<2,,,,80.10314516
13-Dec-05,dry and sunny,Coombe Dingle,3,7.26,7.73,1001.4,101.7,,,,400,400,,0.13,<2,,,,84.63205039
13-Dec-05,dry and sunny,Crow Lane,3a,6.87,7.52,1195.4,86,,,,19000,5200,,0.45,2,,,,79.99552288
13-Dec-05,dry and sunny,Sea Mills,3b,7.55,7.53,1016.6,88.6,,,,1400,<200,,,,,,,84.38818601
15-Dec-05,dry and sunny,Ashton vale,4,7.87,7.93,882.4,92.1,,,,9800,600,,0.3,<2,,,,86.37453405
15-Dec-05,dry and sunny,Hartcliffe Way,5,7.41,7.73,775.2,94,,,,4800,400,,0.24,<2,,,,80.646503
15-Dec-05,dry and sunny,Hareclive Road,5a,8.12,7.88,646,101.8,,,,39000,3400,,0.33,2,,,,69.50187908
15-Dec-05,dry and sunny,Manor Wood,6,8.92,7.81,672.8,85.5,,,,18000,11000,,0.13,3,,,,76.26951797
15-Dec-05,dry and sunny,Malago Vale gasworks,7,7.53,7.61,1173.7,72.6,,,,1400,600,,0.18,3,,,,87.41916667
15-Dec-05,dry and sunny,Lynet Way,8,8.23,7.88,697.6,100.3,,,,1800,1400,,0.14,<2,,,,79.88373339
15-Dec-05,dry and sunny,Stockwood Nature Reserve,8a,7.3,7.76,614.5,90.9,,,,2800,200,,0.06,<2,,,,77.83489353
14-Dec-05,dry and sunny,Allison Road,9,7.04,7.92,688.6,99.9,,,,11000,5400,,0.16,<2,,,,80.31657653
14-Dec-05,dry and sunny,Cadogan Road,10,9.57,7.48,836.7,84.1,,,,180000,21000,,0.15,4,,,,79.93767157
14-Dec-05,dry and sunny,St Georges Park Lake,11,4.91,7.67,423.9,48.2,,,,400,200,,4.49,<2,,,,79.46926444
14-Dec-05,dry and sunny,Dubbers Lane,12,11.02,7.5,1716.5,83.7,,,,26000,4600,,23.6,2,,,,92.3684232
14-Dec-05,dry and sunny,Eastville Park Lake,13,4.02,7.71,577.4,77.2,,,,600,400,,0.82,5,,,,82.6553268
14-Dec-05,dry and sunny,Lower Grove Road,13a,10.31,7.85,740.5,87.7,,,,48000,2200,,0.32,2,,,,73.74195261
14-Dec-05,dry and sunny,Snuff Mills,14,6.27,7.87,752.1,102.7,,,,2400,1000,,0.18,<2,,,,80.60562882
13-Dec-05,dry and sunny,Wade Street,14a,6.6,7.79,759,103.7,,,,1200,600,,,,,,,79.44404385
13-Dec-05,dry and sunny,Mina Park ,15,9.57,7.71,1027.4,98.2,,,,5200,2800,,0.25,<2,,,,85.56387228
14-Dec-05,dry and sunny,Conham Vale,16,6.43,7.89,691.1,105.6,,,,5000,800,,0.37,<2,,,,78.95444418
17-Jan-06,dry and sunny,Avonmouth Rhine,1,7.74,7.54,1233.6,5.3,,,,600,400,,22.6,18,,,,164.2119526
17-Jan-06,dry and sunny,Lawrence Weston Moor,1a,6.13,7.96,428.5,8.66,,,,1800,1200,,0.37,5,,,,94.64587418
17-Jan-06,dry and sunny,Trowbridge Road,2,8.72,7.73,983.9,93.1,,,,140000,19000,,1.44,4,,,,85.43347222
17-Jan-06,dry and sunny,Badocks Wood,2a,9.08,7.76,910.1,103.5,,,,6000,2200,,0.3,<2,,,,82.60268764
17-Jan-06,dry and sunny,Coombe Dingle,3,8.36,7.66,1162,103.5,,,,3400,600,,0.33,3,,,,82.49824346
17-Jan-06,dry and sunny,Crow Lane,3a,7.95,7.49,1310.4,100.7,,,,18000,7400,,0.73,3,,,,84.03167484
17-Jan-06,dry and sunny,Sea Mills,3b,8.36,7.6,1144.5,93.4,,,,800,600,,,,,,,87.57080039
19-Jan-06,dry and sunny,Ashton vale,4,9.02,8.04,837.4,93.6,,,,8600,600,,0.17,<2,,,,86.6369932
19-Jan-06,dry and sunny,Hartcliffe Way,5,9.14,7.87,775.6,92.9,,,,4600,400,,0.22,<2,,,,82.85995888
19-Jan-06,dry and sunny,Hareclive Road,5a,9.05,8.02,673.3,98.7,,,,7600,3400,,0.18,<2,,,,81.60281836
19-Jan-06,dry and sunny,Manor Wood,6,9.27,7.9,715.3,89.6,,,,47000,11000,,0.32,<2,,,,82.44542457
19-Jan-06,dry and sunny,Malago Vale gasworks,7,9.48,7.8,1126.3,77.5,,,,2200,600,,0.2,2,,,,83.87147876
19-Jan-06,dry and sunny,Lynet Way,8,9.4,7.91,710.4,100.4,,,,4200,1400,,0.11,4,,,,80.31905229
19-Jan-06,dry and sunny,Stockwood Nature Reserve,8a,8.77,7.88,352.1,90.5,,,,1600,200,,0.3,<2,,,,73.45571052
18-Jan-06,dry and sunny,Allison Road,9,9.11,8.23,665.9,100.8,,,,16000,9000,,0.06,3,,,,79.49013072
19-Jan-06,dry and sunny,Cadogan Road,10,10.12,7.65,833.4,73.1,,,,140000,48000,,0.37,8,,,,101.4690931
18-Jan-06,dry and sunny,St Georges Park Lake,11,7.07,7.78,425.2,78.4,,,,200,200,,4.14,3,,,,71.24490196
18-Jan-06,dry and sunny,Dubbers Lane,12,11.13,7.39,1682.7,81.4,,,,5200,1400,,28.7,2,,,,90.39073529
18-Jan-06,dry and sunny,Eastville Park Lake,13,6.67,7.93,621.8,95.4,,,,800,600,,0.15,3,,,,75.07625817
18-Jan-06,dry and sunny,Lower Grove Road,13a,10.2,7.87,773.8,75.5,,,,15000,7400,,0.64,4,,,,85.55857026
18-Jan-06,dry and sunny,Snuff Mills,14,8.22,8,805.7,105.6,,,,1400,400,,0.12,<2,,,,83.23261411
19-Jan-06,dry and sunny,Wade Street,14a,8.47,7.95,812.5,101.1,,,,2000,1200,,,,,,,83.45490987
18-Jan-06,dry and sunny,Mina Park ,15,10.03,7.85,1012,92.2,,,,200,200,,0.29,3,,,,83.6626634
18-Jan-06,dry and sunny,Conham Vale,16,7.44,7.8,702,104.5,,,,8400,2200,,0.32,<2,,,,78.10776934
18-Jan-06,dry and sunny,Eastwood Farm - stream,16a,9.2,7.45,558.1,31.4,,,,200,200,,0.32,18,,,,142.4924673
07-Feb-06,dry and sunny,Avonmouth Rhine,1,4.88,7.26,1484.5,14.9,,,,600,600,,28.2,20,,,,173.0501225
07-Feb-06,dry and sunny,Trowbridge Road,2,7.23,7.69,905.2,45.6,,,,27000,15000,,2.17,2,,,,82.62562092
07-Feb-06,dry and sunny,Badocks Wood,2a,6.51,7.72,963.6,84.6,,,,3400,800,,0.57,2,,,,77.66027778
07-Feb-06,dry and sunny,Coombe Dingle,3,6.31,7.8,1076.3,99.5,,,,200,200,,0.37,2,,,,78.87556373
07-Feb-06,dry and sunny,Crow Lane,3a,5.88,7.75,949.1,77.1,,,,18000,7200,,1,3,,,,83.36628268
07-Feb-06,dry and sunny,Sea Mills,3b,6.14,6.78,9900.1,19.4,,,,1400,400,,,,,,,294.6412906
09-Feb-06,dry and sunny,Ashton vale,4,4.59,8.02,1189.6,102.2,,,,5800,3800,,0.34,<2,,,,93.14341477
09-Feb-06,dry and sunny,Hartcliffe Way,5,5.13,7.74,900.4,96.3,,,,4200,800,,0.37,<2,,,,83.33687065
09-Feb-06,dry and sunny,Hareclive Road,5a,5.21,7.8,695.1,93.3,,,,180000,10000,,0.59,3,,,,75.29626634
09-Feb-06,dry and sunny,Manor Wood,6,6.73,7.91,739.1,85.1,,,,19000,15000,,0.59,3,,,,79.33687092
09-Feb-06,dry and sunny,Malago Vale gasworks,7,5.25,7.79,1173.5,87.2,,,,31000,6200,,0.57,12,,,,126.2915033
09-Feb-06,dry and sunny,Lynet Way,8,4.86,7.96,899.5,103.8,,,,22000,4400,,0.44,3,,,,80.58341503
09-Feb-06,dry and sunny,Stockwood Nature Reserve,8a,5.11,7.78,698.5,88.1,,,,400,200,,0.4,5,,,,84.6189134
08-Feb-06,dry and sunny,Allison Road,9,5.83,7.97,1213.9,88,,,,60000,14000,,0.55,8,,,,112.4365359
09-Feb-06,dry and sunny,Cadogan Road,10,6.99,7.57,1130.1,75.3,,,,80000,12000,,0.34,6,,,,98.29054739
08-Feb-06,dry and sunny,St Georges Park Lake,11,4.55,7.89,437.4,91.2,,,,200,200,,2.74,3,,,,70.89143791
08-Feb-06,dry and sunny,Dubbers Lane,12,9.83,7.45,2127.5,75.8,,,,19000,3200,,34.9,3,,,,107.0053105
08-Feb-06,dry and sunny,Eastville Park Lake,13,4.89,7.94,620.7,96.5,,,,200,200,,0.3,3,,,,75.00319444
08-Feb-06,dry and sunny,Lower Grove Road,13a,8.45,8,815.8,68.4,,,,140000,40000,,3.29,4,,,,89.64872549
08-Feb-06,dry and sunny,Snuff Mills,14,5.64,8.05,921.7,103.5,,,,7200,3000,,0.13,<2,,,,87.04556346
09-Feb-06,dry and sunny,Wade Street,14a,5.35,7.35,1906.6,55.1,,,,18000,7600,,,,,,,108.5570994
07-Feb-06,dry and sunny,Mina Park ,15,8.61,7.79,1051.6,94.3,,,,15,1800,,0.38,2,,,,79.05337418
08-Feb-06,dry and sunny,Conham Vale,16,4.95,8,802.2,104.3,,,,7000,2000,,0.46,2,,,,74.46863562
08-Feb-06,dry and sunny,Eastwood Farm - stream,16a,,,,,,,,,,,,,,,,78.23885538
14-Mar-06,overcast,Avonmouth Rhine,1,4.63,7.81,1279.7,9,,,,600,400,,13.3,25,,,,198.7327288
14-Mar-06,overcast,Trowbridge Road,2,7.43,7.79,1033,88.3,,,,42000,8400,,0.47,2,,,,79.65739379
14-Mar-06,overcast,Badocks Wood,2a,7.46,7.72,1115.7,95.4,,,,3200,<200,,0.17,<2,,,,88.2714213
14-Mar-06,overcast,Coombe Dingle,3,5.85,7.79,1243.9,109.2,,,,1200,<200,,0.17,<2,,,,89.89859451
14-Mar-06,overcast,Crow Lane,3a,6.18,7.81,1348,88.9,,,,14000,3800,,0.42,2,,,,87.25257353
14-Mar-06,overcast,Sea Mills,3b,6.44,7.23,2830.1,80.2,,,,2800,400,,,,,,,124.2033821
16-Mar-06,overcast,Ashton vale,4,5.25,8.09,874.4,105.7,,,,1600,200,,0.45,<2,,,,86.12584124
16-Mar-06,overcast,Hartcliffe Way,5,6.19,7.88,814.1,110,,,,1400,600,,0.52,2,,,,72.03356209
16-Mar-06,overcast,Hareclive Road,5a,5.79,7.98,665.8,106.4,,,,80000,29000,,0.55,3,,,,74.92078431
16-Mar-06,overcast,Manor Wood,6,6.3,7.94,708.9,102.6,,,,19000,14000,,0.63,4,,,,80.33318627
16-Mar-06,overcast,Malago Vale gasworks,7,5.13,7.8,919.4,111.1,,,,600,<200,,0.4,4,,,,81.79736111
16-Mar-06,overcast,Lynet Way,8,5.62,7.91,750.4,107.8,,,,4600,800,,0.48,2,,,,71.34805556
16-Mar-06,overcast,Stockwood Nature Reserve,8a,4.65,7.96,633.4,97.7,,,,200,<200,,0.43,3,,,,75.38126634
15-Mar-06,overcast,Allison Road,9,7.17,8.04,757.3,127,,,,23000,4000,,0.16,2,,,,70.04635621
16-Mar-06,overcast,Cadogan Road,10,7.08,7.8,888.8,98.4,,,,120000,10000,,0.45,12,,,,117.7920261
15-Mar-06,overcast,St Georges Park Lake,11,6.15,7.93,415.5,103.8,,,,<200,<200,,0.79,5,,,,77.39125817
15-Mar-06,overcast,Dubbers Lane,12,9.74,7.43,1596.1,76,,,,180000,17000,,31.5,3,,,,94.17947712
15-Mar-06,overcast,Eastville Park Lake,13,6.38,8.04,600.2,146.6,,,,200,200,,0.18,5,,,,75.88828431
15-Mar-06,overcast,Lower Grove Road,13a,8.97,7.7,799.2,84.9,,,,140000,33000,,0.68,4,,,,82.07982843
15-Mar-06,overcast,Snuff Mills,14,6.13,8.12,879.3,116.4,,,,600,400,,0.21,<2,,,,84.81486902
16-Mar-06,overcast,Wade Street,14a,5.97,7.78,1151.6,67.5,,,,3400,<200,,,,,,,94.82262228
14-Mar-06,overcast,Mina Park ,15,8.14,7.8,1011.5,96.4,,,,6200,3000,,0.42,<2,,,,86.79637228
15-Mar-06,overcast,Conham Vale,16,6.08,7.88,703.6,105.8,,,,1600,1800,,0.43,<2,,,,79.07004875
25-Apr-06,cloudy,Avonmouth Rhine,1,12.03,7.52,1160.9,48,,,,<200,<200,,6.98,26,,,,189.3103922
25-Apr-06,cloudy,Lawrence Weston Moor,1a,12.73,7.05,400.8,2.86,,,,<200,<200,,0.13,6,,,,86.22981209
25-Apr-06,cloudy,Trowbridge Road,2,11.87,8.32,880.4,129,,,,29000,2800,,0.58,4,,,,85.24919935
25-Apr-06,cloudy,Badocks Wood,2a,11.82,8.08,1177.5,115.5,,,,5400,1600,,0.04,2,,,,82.50510621
25-Apr-06,cloudy,Coombe Dingle,3,10.96,7.95,963.2,94.4,,,,6200,200,,<0.01,<2,,,,88.16398666
25-Apr-06,cloudy,Crow Lane,3a,10.7,7.53,1275.5,93.3,,,,20000,2400,,0.18,<2,,,,89.66397849
25-Apr-06,cloudy,Sea Mills,3b,11.2,7.7,1042.2,88.6,,,,4800,800,,,,,,,87.43498339
27-Apr-06,cloudy,Ashton vale,4,12.49,8.02,848.8,78.8,,,,33000,2800,,0.16,<2,,,,89.18709124
27-Apr-06,cloudy,Hartcliffe Way,5,13.01,7.8,604.5,92.9,,,,3600,600,,0.04,3,,,,73.23394608
27-Apr-06,cloudy,Hareclive Road,5a,10.55,8.06,677.2,109.7,,,,80000,21000,,0.13,2,,,,71.45270425
27-Apr-06,cloudy,Manor Wood,6,10.79,7.92,736.2,110.7,,,,14000,9800,,0.38,2,,,,70.65425654
27-Apr-06,cloudy,Malago Vale gasworks,7,11.03,7.79,1073.4,114.8,,,,15000,1400,,0.04,29,,,,192.4778758
27-Apr-06,cloudy,Lynet Way,8,11.28,8.11,786.7,112.9,,,,35000,3800,,0.05,2,,,,74.19257353
27-Apr-06,cloudy,Stockwood Nature Reserve,8a,11.61,7.86,700.7,86.3,,,,60000,2600,,0.06,3,,,,77.50605392
26-Apr-06,cloudy,Allison Road,9,10.93,8.08,764.7,135,,,,13000,600,,0.15,3,,,,73.72047386
27-Apr-06,cloudy,Cadogan Road,10,11.82,7.76,822,96.2,,,,1800,1200,,0.07,10,,,,107.3995915
26-Apr-06,cloudy,St Georges Park Lake,11,13.53,8.14,416.8,83.7,,,,200,<200,,0.35,6,,,,88.24476307
26-Apr-06,cloudy,Dubbers Lane,12,11.83,7.53,1909,72.7,,,,15000,200,,38.4,<2,,,,108.1462497
26-Apr-06,cloudy,Eastville Park Lake,13,14.1,7.72,563.3,39,,,,400,<200,,0.96,2,,,,76.15812092
26-Apr-06,cloudy,Lower Grove Road,13a,11.15,8.06,776.8,100,,,,13000,1800,,0.78,8,,,,101.3626144
26-Apr-06,cloudy,Snuff Mills,14,11.57,7.87,771.4,101.1,,,,800,400,,0.47,<2,,,,81.33752424
25-Apr-06,cloudy,Wade Street,14a,12,8.15,992.8,100,,,,5200,600,,,,,,,90.76405202
25-Apr-06,cloudy,Mina Park ,15,11.45,8.15,1044.9,98.4,,,,160000,6600,,0.21,4,,,,91.98784314
26-Apr-06,cloudy,Conham Vale,16,12.53,8.16,708.4,105.5,,,,7200,1200,,0.56,6,,,,91.60879902
26-Apr-06,cloudy,Eastwood Farm - stream,16a,16.28,6.74,1196.2,1.43,,,,800,400,,0.48,4,,,,92.10840278
25-Apr-06,cloudy,Sneed Park lake,,,,,,,,,4400,400,,,,,,,78.23885538
09-May-06,cloudy,Avonmouth Rhine,1,13.31,7.43,1174.2,37.1,,,,1800,<200,,0.68,21,,,,168.6529493
09-May-06,cloudy,Trowbridge Road,2,11.98,7.57,835.2,94.5,,,,160000,20000,,0.58,3,,,,75.07721405
09-May-06,cloudy,Badocks Wood,2a,12.08,7.8,877.3,87.8,,,,26000,7400,,0.72,<2,,,,85.13178078
09-May-06,cloudy,Coombe Dingle,3,11.35,7.83,827.1,96.2,,,,14000,5200,,0.21,<2,,,,82.92364353
09-May-06,cloudy,Crow Lane,3a,11.31,7.72,1070.6,89,,,,19000,5400,,0.33,2,,,,79.41403595
09-May-06,cloudy,Sea Mills,3b,12.28,7.16,2366.7,39.7,,,,21000,3200,,,,,,,119.3245667
11-May-06,cloudy,Ashton vale,4,11.95,7.5,859.4,72.8,,,,72000,16000,,0.21,<2,,,,83.00104549
11-May-06,cloudy,Hartcliffe Way,5,12.91,7.64,606.3,87.8,,,,20000,3600,,0.09,<2,,,,76.4546566
11-May-06,cloudy,Hareclive Road,5a,11.73,7.89,680,89,,,,83000,21000,,0.02,2,,,,72.66789216
11-May-06,cloudy,Manor Wood,6,12.1,7.72,633.5,86.6,,,,180000,60000,,0.16,<2,,,,78.45331673
11-May-06,cloudy,Malago Vale gasworks,7,12.09,7.66,1006.7,62.7,,,,33000,2000,,0.02,7,,,,103.1823611
10-May-06,cloudy,Lynet Way,8,12.57,7.98,705,97.1,,,,10000,1800,,<.01,<2,,,,82.05131509
11-May-06,cloudy,Stockwood Nature Reserve,8a,13.26,7.86,726.8,70.5,,,,1400,1200,,0.06,2,,,,76.54950163
10-May-06,cloudy,Allison Road,9,11.83,7.97,608.6,96.9,,,,120000,8200,,0.22,2,,,,70.76669118
10-May-06,cloudy,Cadogan Road,10,12.26,7.6,762.8,65.9,,,,420000,240000,,0.96,7,,,,96.02523693
10-May-06,cloudy,St Georges Park Lake,11,15.6,8.13,421.1,86.2,,,,1800,<200,,0.18,9,,,,100.7092974
10-May-06,cloudy,Dubbers Lane,12,12.21,7.65,1691.2,85.9,,,,5000,800,,30.7,<2,,,,102.4553674
10-May-06,cloudy,Eastville Park Lake,13,16.36,8.01,539.2,93.7,,,,<200,<200,,0.6,5,,,,83.20564542
10-May-06,cloudy,Lower Grove Road,13a,11.68,8.01,727.7,90,,,,280000,14000,,0.76,3,,,,79.65584967
10-May-06,cloudy,Snuff Mills,14,12.24,7.95,717.3,90.6,,,,16000,3800,,0.25,5,,,,87.07168301
09-May-06,cloudy,Wade Street,14a,12.45,7.87,424.8,85.9,,,,140000,9600,,,,,,,75.82111902
09-May-06,cloudy,Mina Park ,15,11.71,7.86,878.6,95,,,,220000,17000,,0.41,<2,,,,84.77511411
10-May-06,cloudy,Conham Vale,16,14.2,8.1,696.7,104.6,,,,4600,1200,,0.16,5,,,,86.31328431
13-Jun-06,cloudy,Avonmouth Rhine,1,18.44,6.88,1263.1,8.7,,,,14000,6200,,10.5,7,,,,107.374616
13-Jun-06,cloudy,Trowbridge Road,2,15.64,7.68,811.3,81.5,,,,960000,80000,,0.46,7,,,,95.60840686
13-Jun-06,cloudy,Badocks Wood,2a,14.57,7.65,766.3,82.9,,,,21000,4200,,0.13,<2,,,,81.21384777
13-Jun-06,cloudy,Coombe Dingle,3,14.55,7.43,807.5,89.9,,,,19000,3400,,0.12,2,,,,68.89726307
13-Jun-06,cloudy,Crow Lane,3a,15.07,7.41,811.2,66.1,,,,9000,7200,,0.38,2,,,,72.82868464
13-Jun-06,cloudy,Sea Mills,3b,16.7,7.11,1150,71,,,,220000,6200,,0.16,<2,,,,84.54334941
15-Jun-06,cloudy,Ashton vale,4,13.05,7.58,983.8,79.7,,,,660000,23000,,0.79,3,,,,81.28691993
15-Jun-06,cloudy,Hartcliffe Way,5,14.25,7.32,593.2,81.1,,,,2200,600,,0.16,3,,,,68.11471405
15-Jun-06,cloudy,Hareclive Road,5a,12.7,7.94,662.6,94.4,,,,43000,7800,,0.12,<2,,,,80.94725464
15-Jun-06,cloudy,Manor Wood,6,13.89,7.67,707.8,83.4,,,,44000,11000,,0.52,3,,,,75.44455882
15-Jun-06,cloudy,Malago Vale gasworks,7,12.79,7.44,1064.3,62,,,,13000,4000,,0.27,<2,,,,88.83447686
15-Jun-06,cloudy,Lynet Way,8,13.44,7.97,759.8,94.8,,,,13000,10000,,0.22,2,,,,74.68892157
15-Jun-06,cloudy,Stockwood Nature Reserve,8a,13.97,7.74,701.6,67.6,,,,7600,4200,,0.32,<2,,,,83.64186248
14-Jun-06,cloudy,Allison Road,9,13.72,7.54,674.5,85.5,,,,73000,21000,,0.11,<2,,,,77.02075954
15-Jun-06,cloudy,Cadogan Road,10,14.49,7.39,841.2,89.5,,,,940000,220000,,0.38,15,,,,125.2629167
14-Jun-06,cloudy,St Georges Park Lake,11,20.22,7.2,404.9,35.9,,,,800,200,,0.51,13,,,,112.9431127
